Datetime (CET+1/CEST +2),Datetime (UTC),Elia Grid Load [MW]
2022-02-13 20:30:00,2022-02-13 19:30:00,0.49202902549640787
2022-02-13 20:45:00,2022-02-13 19:45:00,0.4766552478170542
2022-02-13 21:00:00,2022-02-13 20:00:00,0.47603821579514255
2022-02-13 21:15:00,2022-02-13 20:15:00,0.4637238928080017
2022-02-13 21:30:00,2022-02-13 20:30:00,0.4504790745152107
2022-02-13 21:45:00,2022-02-13 20:45:00,0.4440052875635457
2022-02-13 22:00:00,2022-02-13 21:00:00,0.44406669494942613
2022-02-13 22:15:00,2022-02-13 21:15:00,0.44801104843318856
2022-02-13 22:30:00,2022-02-13 21:30:00,0.46560834471291085
2022-02-13 22:45:00,2022-02-13 21:45:00,0.458431330986728
2022-02-13 23:00:00,2022-02-13 22:00:00,0.4629132541110052
2022-02-13 23:15:00,2022-02-13 22:15:00,0.4534017396651217
2022-02-13 23:30:00,2022-02-13 22:30:00,0.4313776032982907
2022-02-13 23:45:00,2022-02-13 22:45:00,0.42841984821359086
2022-02-14 00:00:00,2022-02-13 23:00:00,0.4171731160912751
2022-02-14 00:15:00,2022-02-13 23:15:00,0.40339868459667133
2022-02-14 00:30:00,2022-02-13 23:30:00,0.3916497787855027
2022-02-14 00:45:00,2022-02-13 23:45:00,0.3901348932577445
2022-02-14 01:00:00,2022-02-14 00:00:00,0.378051817021087
2022-02-14 01:15:00,2022-02-14 00:15:00,0.3581850996100224
2022-02-14 01:30:00,2022-02-14 00:30:00,0.3516717344760956
2022-02-14 01:45:00,2022-02-14 00:45:00,0.3387712871712321
2022-02-14 02:00:00,2022-02-14 01:00:00,0.34025393892168426
2022-02-14 02:15:00,2022-02-14 01:15:00,0.33610169797542294
2022-02-14 02:30:00,2022-02-14 01:30:00,0.3250453083482117
2022-02-14 02:45:00,2022-02-14 01:45:00,0.32424701233176595
2022-02-14 03:00:00,2022-02-14 02:00:00,0.32020126525736375
2022-02-14 03:15:00,2022-02-14 02:15:00,0.31545749369528736
2022-02-14 03:30:00,2022-02-14 02:30:00,0.32813679280648184
2022-02-14 03:45:00,2022-02-14 02:45:00,0.3201250670559474
2022-02-14 04:00:00,2022-02-14 03:00:00,0.325232692680209
2022-02-14 04:15:00,2022-02-14 03:15:00,0.33215448833417777
2022-02-14 04:30:00,2022-02-14 03:30:00,0.3386632632150072
2022-02-14 04:45:00,2022-02-14 03:45:00,0.3382949209053489
2022-02-14 05:00:00,2022-02-14 04:00:00,0.36776454980174705
2022-02-14 05:15:00,2022-02-14 04:15:00,0.3768803844306368
2022-02-14 05:30:00,2022-02-14 04:30:00,0.3995011516945021
2022-02-14 05:45:00,2022-02-14 04:45:00,0.41038790596835933
2022-02-14 06:00:00,2022-02-14 05:00:00,0.46288969081177206
2022-02-14 06:15:00,2022-02-14 05:15:00,0.48929027648726503
2022-02-14 06:30:00,2022-02-14 05:30:00,0.5167761000006019
2022-02-14 06:45:00,2022-02-14 05:45:00,0.5536858151284747
2022-02-14 07:00:00,2022-02-14 06:00:00,0.57970132957191
2022-02-14 07:15:00,2022-02-14 06:15:00,0.6100841128178125
2022-02-14 07:30:00,2022-02-14 06:30:00,0.6361148260992815
2022-02-14 07:45:00,2022-02-14 06:45:00,0.6541182067696849
2022-02-14 08:00:00,2022-02-14 07:00:00,0.6636822541121272
2022-02-14 08:15:00,2022-02-14 07:15:00,0.6771923890339466
2022-02-14 08:30:00,2022-02-14 07:30:00,0.6928864643738728
2022-02-14 08:45:00,2022-02-14 07:45:00,0.6973463542832825
2022-02-14 09:00:00,2022-02-14 08:00:00,0.68492594544678
2022-02-14 09:15:00,2022-02-14 08:15:00,0.6886812825085551
2022-02-14 09:30:00,2022-02-14 08:30:00,0.6755402039357647
2022-02-14 09:45:00,2022-02-14 08:45:00,0.6449457590192609
2022-02-14 10:00:00,2022-02-14 09:00:00,0.6228413442260379
2022-02-14 10:15:00,2022-02-14 09:15:00,0.6034436486759007
2022-02-14 10:30:00,2022-02-14 09:30:00,0.596616718252611
2022-02-14 10:45:00,2022-02-14 09:45:00,0.596591624869012
2022-02-14 11:00:00,2022-02-14 10:00:00,0.5845752603107031
2022-02-14 11:15:00,2022-02-14 10:15:00,0.585383654883963
2022-02-14 11:30:00,2022-02-14 10:30:00,0.5874464126202992
2022-02-14 11:45:00,2022-02-14 10:45:00,0.5868593702519569
2022-02-14 12:00:00,2022-02-14 11:00:00,0.5771461906866622
2022-02-14 12:15:00,2022-02-14 11:15:00,0.5577361524559741
2022-02-14 12:30:00,2022-02-14 11:30:00,0.5515056489184702
2022-02-14 12:45:00,2022-02-14 11:45:00,0.5721640319803953
2022-02-14 13:00:00,2022-02-14 12:00:00,0.5642461514042962
2022-02-14 13:15:00,2022-02-14 12:15:00,0.5658675308039136
2022-02-14 13:30:00,2022-02-14 12:30:00,0.5501402016304375
2022-02-14 13:45:00,2022-02-14 12:45:00,0.5390099599311706
2022-02-14 14:00:00,2022-02-14 13:00:00,0.5457603861361708
2022-02-14 14:15:00,2022-02-14 13:15:00,0.5408438170463843
2022-02-14 14:30:00,2022-02-14 13:30:00,0.548702636365964
2022-02-14 14:45:00,2022-02-14 13:45:00,0.5369858623264769
2022-02-14 15:00:00,2022-02-14 14:00:00,0.5467451484339945
2022-02-14 15:15:00,2022-02-14 14:15:00,0.5660799065138855
2022-02-14 15:30:00,2022-02-14 14:30:00,0.5831589122161018
2022-02-14 15:45:00,2022-02-14 14:45:00,0.5922841313624352
2022-02-14 16:00:00,2022-02-14 15:00:00,0.5873617479520585
2022-02-14 16:15:00,2022-02-14 15:15:00,0.6113793802362675
2022-02-14 16:30:00,2022-02-14 15:30:00,0.638396181888677
2022-02-14 16:45:00,2022-02-14 15:45:00,0.6662126056306492
2022-02-14 17:00:00,2022-02-14 16:00:00,0.7033036867586806
2022-02-14 17:15:00,2022-02-14 16:15:00,0.7214965938791933
2022-02-14 17:30:00,2022-02-14 16:30:00,0.7409162206385735
2022-02-14 17:45:00,2022-02-14 16:45:00,0.7805059295359429
2022-02-14 18:00:00,2022-02-14 17:00:00,0.7914781645230355
2022-02-14 18:15:00,2022-02-14 17:15:00,0.7948266011491343
2022-02-14 18:30:00,2022-02-14 17:30:00,0.8082566616558104
2022-02-14 18:45:00,2022-02-14 17:45:00,0.7940866523498373
2022-02-14 19:00:00,2022-02-14 18:00:00,0.7864782568381257
2022-02-14 19:15:00,2022-02-14 18:15:00,0.7676226191759763
2022-02-14 19:30:00,2022-02-14 18:30:00,0.7466727040395555
2022-02-14 19:45:00,2022-02-14 18:45:00,0.7396132007926655
2022-02-14 20:00:00,2022-02-14 19:00:00,0.746228265534105
2022-02-14 20:15:00,2022-02-14 19:15:00,0.7269197228996813
2022-02-14 20:30:00,2022-02-14 19:30:00,0.717316097374977
2022-02-14 20:45:00,2022-02-14 19:45:00,0.6909764090572426
2022-02-14 21:00:00,2022-02-14 20:00:00,0.676090320268079
2022-02-14 21:15:00,2022-02-14 20:15:00,0.6709353640341023
2022-02-14 21:30:00,2022-02-14 20:30:00,0.6594379020870453
2022-02-14 21:45:00,2022-02-14 20:45:00,0.632607158693516
2022-02-14 22:00:00,2022-02-14 21:00:00,0.6396229015275445
2022-02-14 22:15:00,2022-02-14 21:15:00,0.6518731649825709
2022-02-14 22:30:00,2022-02-14 21:30:00,0.6751152485045722
2022-02-14 22:45:00,2022-02-14 21:45:00,0.6495160190142564
2022-02-14 23:00:00,2022-02-14 22:00:00,0.6716995901720029
2022-02-14 23:15:00,2022-02-14 22:15:00,0.6512605192025078
2022-02-14 23:30:00,2022-02-14 22:30:00,0.6435474659201759
2022-02-14 23:45:00,2022-02-14 22:45:00,0.6136197297646597
2022-02-15 00:00:00,2022-02-14 23:00:00,0.6210546137092907
2022-02-15 00:15:00,2022-02-14 23:15:00,0.6232937391701905
2022-02-15 00:30:00,2022-02-14 23:30:00,0.6161139712921491
2022-02-15 00:45:00,2022-02-14 23:45:00,0.5947018686716348
2022-02-15 01:00:00,2022-02-15 00:00:00,0.5822484100128313
2022-02-15 01:15:00,2022-02-15 00:15:00,0.5820559253996147
2022-02-15 01:30:00,2022-02-15 00:30:00,0.5780539387380741
2022-02-15 01:45:00,2022-02-15 00:45:00,0.5713498230865455
2022-02-15 02:00:00,2022-02-15 01:00:00,0.548088664512784
2022-02-15 02:15:00,2022-02-15 01:15:00,0.5503497211829267
2022-02-15 02:30:00,2022-02-15 01:30:00,0.5523068010923986
2022-02-15 02:45:00,2022-02-15 01:45:00,0.5534963906839896
2022-02-15 03:00:00,2022-02-15 02:00:00,0.5478685363753586
2022-02-15 03:15:00,2022-02-15 02:15:00,0.5453989802089707
2022-02-15 03:30:00,2022-02-15 02:30:00,0.5402287231313361
2022-02-15 03:45:00,2022-02-15 02:45:00,0.5265539511317576
2022-02-15 04:00:00,2022-02-15 03:00:00,0.5476091360725448
2022-02-15 04:15:00,2022-02-15 03:15:00,0.5456991827615392
2022-02-15 04:30:00,2022-02-15 03:30:00,0.5533881627165158
2022-02-15 04:45:00,2022-02-15 03:45:00,0.5505416957680214
2022-02-15 05:00:00,2022-02-15 04:00:00,0.5616846881703363
2022-02-15 05:15:00,2022-02-15 04:15:00,0.5834371835594272
2022-02-15 05:30:00,2022-02-15 04:30:00,0.5940481146249443
2022-02-15 05:45:00,2022-02-15 04:45:00,0.6007321351684689
2022-02-15 06:00:00,2022-02-15 05:00:00,0.6386065174861613
2022-02-15 06:15:00,2022-02-15 05:15:00,0.6566529445300555
2022-02-15 06:30:00,2022-02-15 05:30:00,0.6840722603762928
2022-02-15 06:45:00,2022-02-15 05:45:00,0.7036017471931368
2022-02-15 07:00:00,2022-02-15 06:00:00,0.7236024999946447
2022-02-15 07:15:00,2022-02-15 06:15:00,0.7479101342689833
2022-02-15 07:30:00,2022-02-15 06:30:00,0.7798374866793407
2022-02-15 07:45:00,2022-02-15 06:45:00,0.7796127682888181
2022-02-15 08:00:00,2022-02-15 07:00:00,0.762678100545108
2022-02-15 08:15:00,2022-02-15 07:15:00,0.7426891803960287
2022-02-15 08:30:00,2022-02-15 07:30:00,0.7526062692044715
2022-02-15 08:45:00,2022-02-15 07:45:00,0.7543677023263711
2022-02-15 09:00:00,2022-02-15 08:00:00,0.7329217338385605
2022-02-15 09:15:00,2022-02-15 08:15:00,0.7038276896511519
2022-02-15 09:30:00,2022-02-15 08:30:00,0.6758434666570645
2022-02-15 09:45:00,2022-02-15 08:45:00,0.6533875404822072
2022-02-15 10:00:00,2022-02-15 09:00:00,0.6209620946079726
2022-02-15 10:15:00,2022-02-15 09:15:00,0.5881918697233128
2022-02-15 10:30:00,2022-02-15 09:30:00,0.5568189178814942
2022-02-15 10:45:00,2022-02-15 09:45:00,0.535687942761788
2022-02-15 11:00:00,2022-02-15 10:00:00,0.5181984664270418
2022-02-15 11:15:00,2022-02-15 10:15:00,0.49980960650208334
2022-02-15 11:30:00,2022-02-15 10:30:00,0.48071517367324607
2022-02-15 11:45:00,2022-02-15 10:45:00,0.4797619311133578
2022-02-15 12:00:00,2022-02-15 11:00:00,0.44801665874252977
2022-02-15 12:15:00,2022-02-15 11:15:00,0.4446437407665785
2022-02-15 12:30:00,2022-02-15 11:30:00,0.45889219239770446
2022-02-15 12:45:00,2022-02-15 11:45:00,0.47656731896883336
2022-02-15 13:00:00,2022-02-15 12:00:00,0.4825379121754016
2022-02-15 13:15:00,2022-02-15 12:15:00,0.5017749488671306
2022-02-15 13:30:00,2022-02-15 12:30:00,0.5111599763387753
2022-02-15 13:45:00,2022-02-15 12:45:00,0.5420124954849761
2022-02-15 14:00:00,2022-02-15 13:00:00,0.5343073986413462
2022-02-15 14:15:00,2022-02-15 13:15:00,0.5505073198726032
2022-02-15 14:30:00,2022-02-15 13:30:00,0.5600106738685358
2022-02-15 14:45:00,2022-02-15 13:45:00,0.5764708114476016
2022-02-15 15:00:00,2022-02-15 14:00:00,0.5851973926138341
2022-02-15 15:15:00,2022-02-15 14:15:00,0.5810763653886348
2022-02-15 15:30:00,2022-02-15 14:30:00,0.6024294067526295
2022-02-15 15:45:00,2022-02-15 14:45:00,0.6262423137486954
2022-02-15 16:00:00,2022-02-15 15:00:00,0.6299596027125745
2022-02-15 16:15:00,2022-02-15 15:15:00,0.6428461772525214
2022-02-15 16:30:00,2022-02-15 15:30:00,0.6442656875214785
2022-02-15 16:45:00,2022-02-15 15:45:00,0.6522794533845007
2022-02-15 17:00:00,2022-02-15 16:00:00,0.6445704803271444
2022-02-15 17:15:00,2022-02-15 16:15:00,0.6503304319193552
2022-02-15 17:30:00,2022-02-15 16:30:00,0.657157362342645
2022-02-15 17:45:00,2022-02-15 16:45:00,0.6840390065427429
2022-02-15 18:00:00,2022-02-15 17:00:00,0.7014987992407926
2022-02-15 18:15:00,2022-02-15 17:15:00,0.7186799125730194
2022-02-15 18:30:00,2022-02-15 17:30:00,0.7235633298348805
2022-02-15 18:45:00,2022-02-15 17:45:00,0.720296599713915
2022-02-15 19:00:00,2022-02-15 18:00:00,0.7169937596019169
2022-02-15 19:15:00,2022-02-15 18:15:00,0.695625825416762
2022-02-15 19:30:00,2022-02-15 18:30:00,0.6955597257721597
2022-02-15 19:45:00,2022-02-15 18:45:00,0.670848659253374
2022-02-15 20:00:00,2022-02-15 19:00:00,0.6694298630237874
2022-02-15 20:15:00,2022-02-15 19:15:00,0.6582509646416885
2022-02-15 20:30:00,2022-02-15 19:30:00,0.6369380114880774
2022-02-15 20:45:00,2022-02-15 19:45:00,0.6082704528162275
2022-02-15 21:00:00,2022-02-15 20:00:00,0.5997912352891315
2022-02-15 21:15:00,2022-02-15 20:15:00,0.5930540698153015
2022-02-15 21:30:00,2022-02-15 20:30:00,0.5737837792900224
2022-02-15 21:45:00,2022-02-15 20:45:00,0.559463107676831
2022-02-15 22:00:00,2022-02-15 21:00:00,0.5823225681017601
2022-02-15 22:15:00,2022-02-15 21:15:00,0.5845058964861205
2022-02-15 22:30:00,2022-02-15 21:30:00,0.5712547538446175
2022-02-15 22:45:00,2022-02-15 21:45:00,0.5749403190593123
2022-02-15 23:00:00,2022-02-15 22:00:00,0.5870178869922531
2022-02-15 23:15:00,2022-02-15 22:15:00,0.5833737360610589
2022-02-15 23:30:00,2022-02-15 22:30:00,0.5681780602018836
2022-02-15 23:45:00,2022-02-15 22:45:00,0.5490578199500764
2022-02-16 00:00:00,2022-02-15 23:00:00,0.5314229856005801
2022-02-16 00:15:00,2022-02-15 23:15:00,0.526639635856242
2022-02-16 00:30:00,2022-02-15 23:30:00,0.5091877995968943
2022-02-16 00:45:00,2022-02-15 23:45:00,0.4769272968172919
2022-02-16 01:00:00,2022-02-16 00:00:00,0.49631122160813707
2022-02-16 01:15:00,2022-02-16 00:15:00,0.47607738595490684
2022-02-16 01:30:00,2022-02-16 00:30:00,0.45577071828586485
2022-02-16 01:45:00,2022-02-16 00:45:00,0.43367007770074434
2022-02-16 02:00:00,2022-02-16 01:00:00,0.4417581036583195
2022-02-16 02:15:00,2022-02-16 01:15:00,0.43470074252954166
2022-02-16 02:30:00,2022-02-16 01:30:00,0.4301413971363553
2022-02-16 02:45:00,2022-02-16 01:45:00,0.42800988760918307
2022-02-16 03:00:00,2022-02-16 02:00:00,0.41749065959998904
2022-02-16 03:15:00,2022-02-16 02:15:00,0.4105940593352437
2022-02-16 03:30:00,2022-02-16 02:30:00,0.4046456013491672
2022-02-16 03:45:00,2022-02-16 02:45:00,0.40495753454853994
2022-02-16 04:00:00,2022-02-16 03:00:00,0.39974525115365817
2022-02-16 04:15:00,2022-02-16 03:15:00,0.404210955383658
2022-02-16 04:30:00,2022-02-16 03:30:00,0.4097628155021212
2022-02-16 04:45:00,2022-02-16 03:45:00,0.41420036617979045
2022-02-16 05:00:00,2022-02-16 04:00:00,0.43069987792986936
2022-02-16 05:15:00,2022-02-16 04:15:00,0.4404381508787632
2022-02-16 05:30:00,2022-02-16 04:30:00,0.45492478564283084
2022-02-16 05:45:00,2022-02-16 04:45:00,0.46964246314613295
2022-02-16 06:00:00,2022-02-16 05:00:00,0.5023996313108712
2022-02-16 06:15:00,2022-02-16 05:15:00,0.5192327014526927
2022-02-16 06:30:00,2022-02-16 05:30:00,0.5537571170599205
2022-02-16 06:45:00,2022-02-16 05:45:00,0.5816435166602216
2022-02-16 07:00:00,2022-02-16 06:00:00,0.5844342885378015
2022-02-16 07:15:00,2022-02-16 06:15:00,0.5974579586369233
2022-02-16 07:30:00,2022-02-16 06:30:00,0.6155488601330501
2022-02-16 07:45:00,2022-02-16 06:45:00,0.6278493103552745
2022-02-16 08:00:00,2022-02-16 07:00:00,0.6317484753474338
2022-02-16 08:15:00,2022-02-16 07:15:00,0.6460368111776948
2022-02-16 08:30:00,2022-02-16 07:30:00,0.648292461549745
2022-02-16 08:45:00,2022-02-16 07:45:00,0.667857038301378
2022-02-16 09:00:00,2022-02-16 08:00:00,0.6634485592266588
2022-02-16 09:15:00,2022-02-16 08:15:00,0.662828365030391
2022-02-16 09:30:00,2022-02-16 08:30:00,0.6779362140469702
2022-02-16 09:45:00,2022-02-16 08:45:00,0.6755782520336606
2022-02-16 10:00:00,2022-02-16 09:00:00,0.6685971911119235
2022-02-16 10:15:00,2022-02-16 09:15:00,0.6675310283258398
2022-02-16 10:30:00,2022-02-16 09:30:00,0.6637282586487254
2022-02-16 10:45:00,2022-02-16 09:45:00,0.6587212105701084
2022-02-16 11:00:00,2022-02-16 10:00:00,0.6573315879490964
2022-02-16 11:15:00,2022-02-16 10:15:00,0.6542075636966471
2022-02-16 11:30:00,2022-02-16 10:30:00,0.6601170555342082
2022-02-16 11:45:00,2022-02-16 10:45:00,0.662702082067401
2022-02-16 12:00:00,2022-02-16 11:00:00,0.6377282490601968
2022-02-16 12:15:00,2022-02-16 11:15:00,0.6133308498363983
2022-02-16 12:30:00,2022-02-16 11:30:00,0.5984387427153959
2022-02-16 12:45:00,2022-02-16 11:45:00,0.6003074857541495
2022-02-16 13:00:00,2022-02-16 12:00:00,0.5878589233653166
2022-02-16 13:15:00,2022-02-16 12:15:00,0.5942435574012681
2022-02-16 13:30:00,2022-02-16 12:30:00,0.5832940696684135
2022-02-16 13:45:00,2022-02-16 12:45:00,0.5847406114278328
2022-02-16 14:00:00,2022-02-16 13:00:00,0.5768382357066404
2022-02-16 14:15:00,2022-02-16 13:15:00,0.5637788636389833
2022-02-16 14:30:00,2022-02-16 13:30:00,0.5681483765651871
2022-02-16 14:45:00,2022-02-16 13:45:00,0.5704060670497251
2022-02-16 15:00:00,2022-02-16 14:00:00,0.5778744088391545
2022-02-16 15:15:00,2022-02-16 14:15:00,0.5858577770261097
2022-02-16 15:30:00,2022-02-16 14:30:00,0.5966570104742435
2022-02-16 15:45:00,2022-02-16 14:45:00,0.5926096313098512
2022-02-16 16:00:00,2022-02-16 15:00:00,0.6017739186103244
2022-02-16 16:15:00,2022-02-16 15:15:00,0.6206568937798094
2022-02-16 16:30:00,2022-02-16 15:30:00,0.6346981719878071
2022-02-16 16:45:00,2022-02-16 15:45:00,0.6380826165993141
2022-02-16 17:00:00,2022-02-16 16:00:00,0.6337781832614686
2022-02-16 17:15:00,2022-02-16 16:15:00,0.6443131201368182
2022-02-16 17:30:00,2022-02-16 16:30:00,0.6537192627727109
2022-02-16 17:45:00,2022-02-16 16:45:00,0.6656847265244512
2022-02-16 18:00:00,2022-02-16 17:00:00,0.6729471189582452
2022-02-16 18:15:00,2022-02-16 17:15:00,0.6924098940967407
2022-02-16 18:30:00,2022-02-16 17:30:00,0.6990410757268335
2022-02-16 18:45:00,2022-02-16 17:45:00,0.6744295666974487
2022-02-16 19:00:00,2022-02-16 18:00:00,0.6640233609200745
2022-02-16 19:15:00,2022-02-16 18:15:00,0.6553716518821415
2022-02-16 19:30:00,2022-02-16 18:30:00,0.6387945138519049
2022-02-16 19:45:00,2022-02-16 18:45:00,0.6257781881577387
2022-02-16 20:00:00,2022-02-16 19:00:00,0.6169571497833248
2022-02-16 20:15:00,2022-02-16 19:15:00,0.5945663031968258
2022-02-16 20:30:00,2022-02-16 19:30:00,0.5841893730336503
2022-02-16 20:45:00,2022-02-16 19:45:00,0.5517067020041351
2022-02-16 21:00:00,2022-02-16 20:00:00,0.5354972942498104
2022-02-16 21:15:00,2022-02-16 20:15:00,0.5324329432876271
2022-02-16 21:30:00,2022-02-16 20:30:00,0.5262320213811948
2022-02-16 21:45:00,2022-02-16 20:45:00,0.5023197609069769
2022-02-16 22:00:00,2022-02-16 21:00:00,0.5049654807866797
2022-02-16 22:15:00,2022-02-16 21:15:00,0.5240875571397257
2022-02-16 22:30:00,2022-02-16 21:30:00,0.5310702501514528
2022-02-16 22:45:00,2022-02-16 21:45:00,0.5417285118266852
2022-02-16 23:00:00,2022-02-16 22:00:00,0.546396595215467
2022-02-16 23:15:00,2022-02-16 22:15:00,0.5396177094412633
2022-02-16 23:30:00,2022-02-16 22:30:00,0.5265614995479622
2022-02-16 23:45:00,2022-02-16 22:45:00,0.4982521846289561
2022-02-17 00:00:00,2022-02-16 23:00:00,0.498615936685517
2022-02-17 00:15:00,2022-02-16 23:15:00,0.46983198959624234
2022-02-17 00:30:00,2022-02-16 23:30:00,0.4922700647868323
2022-02-17 00:45:00,2022-02-16 23:45:00,0.4619318579987864
2022-02-17 01:00:00,2022-02-17 00:00:00,0.4623613016774519
2022-02-17 01:15:00,2022-02-17 00:15:00,0.4467180251384701
2022-02-17 01:30:00,2022-02-17 00:30:00,0.4357690474337374
2022-02-17 01:45:00,2022-02-17 00:45:00,0.4117166312316129
2022-02-17 02:00:00,2022-02-17 01:00:00,0.40216513058097
2022-02-17 02:15:00,2022-02-17 01:15:00,0.4053935065871663
2022-02-17 02:30:00,2022-02-17 01:30:00,0.39637263919457993
2022-02-17 02:45:00,2022-02-17 01:45:00,0.38828777541136067
2022-02-17 03:00:00,2022-02-17 02:00:00,0.4025366350649842
2022-02-17 03:15:00,2022-02-17 02:15:00,0.3917272010544118
2022-02-17 03:30:00,2022-02-17 02:30:00,0.38726751515625074
2022-02-17 03:45:00,2022-02-17 02:45:00,0.3885833877108316
2022-02-17 04:00:00,2022-02-17 03:00:00,0.4003313754713808
2022-02-17 04:15:00,2022-02-17 03:15:00,0.41059212122838035
2022-02-17 04:30:00,2022-02-17 03:30:00,0.41925056263752275
2022-02-17 04:45:00,2022-02-17 03:45:00,0.4248558737031643
2022-02-17 05:00:00,2022-02-17 04:00:00,0.424603511788433
2022-02-17 05:15:00,2022-02-17 04:15:00,0.43801072303524674
2022-02-17 05:30:00,2022-02-17 04:30:00,0.4492653095906402
2022-02-17 05:45:00,2022-02-17 04:45:00,0.4884821879308782
2022-02-17 06:00:00,2022-02-17 05:00:00,0.510236519421208
2022-02-17 06:15:00,2022-02-17 05:15:00,0.5515884774854716
2022-02-17 06:30:00,2022-02-17 05:30:00,0.5631767244382322
2022-02-17 06:45:00,2022-02-17 05:45:00,0.6007575345689411
2022-02-17 07:00:00,2022-02-17 06:00:00,0.6124220817287425
2022-02-17 07:15:00,2022-02-17 06:15:00,0.6198275880535502
2022-02-17 07:30:00,2022-02-17 06:30:00,0.6402432997350609
2022-02-17 07:45:00,2022-02-17 06:45:00,0.6319930848347117
2022-02-17 08:00:00,2022-02-17 07:00:00,0.6228790863070608
2022-02-17 08:15:00,2022-02-17 07:15:00,0.6239606519424268
2022-02-17 08:30:00,2022-02-17 07:30:00,0.6258029755244645
2022-02-17 08:45:00,2022-02-17 07:45:00,0.6180950225233519
2022-02-17 09:00:00,2022-02-17 08:00:00,0.6096825166746045
2022-02-17 09:15:00,2022-02-17 08:15:00,0.6028286567664769
2022-02-17 09:30:00,2022-02-17 08:30:00,0.5716085093499885
2022-02-17 09:45:00,2022-02-17 08:45:00,0.5443180266073511
2022-02-17 10:00:00,2022-02-17 09:00:00,0.5252189015197921
2022-02-17 10:15:00,2022-02-17 09:15:00,0.5132402790425059
2022-02-17 10:30:00,2022-02-17 09:30:00,0.4845192694234775
2022-02-17 10:45:00,2022-02-17 09:45:00,0.4770055351311961
2022-02-17 11:00:00,2022-02-17 10:00:00,0.45181483816654683
2022-02-17 11:15:00,2022-02-17 10:15:00,0.4490517098131757
2022-02-17 11:30:00,2022-02-17 10:30:00,0.4436156260783907
2022-02-17 11:45:00,2022-02-17 10:45:00,0.4356494968419569
2022-02-17 12:00:00,2022-02-17 11:00:00,0.41678478067923713
2022-02-17 12:15:00,2022-02-17 11:15:00,0.3908796363213875
2022-02-17 12:30:00,2022-02-17 11:30:00,0.3794751014981464
2022-02-17 12:45:00,2022-02-17 11:45:00,0.3789101943502961
2022-02-17 13:00:00,2022-02-17 12:00:00,0.40229192357208193
2022-02-17 13:15:00,2022-02-17 12:15:00,0.393097850629288
2022-02-17 13:30:00,2022-02-17 12:30:00,0.40562465133202513
2022-02-17 13:45:00,2022-02-17 12:45:00,0.38419632981723345
2022-02-17 14:00:00,2022-02-17 13:00:00,0.3930438896539878
2022-02-17 14:15:00,2022-02-17 13:15:00,0.40441649671679597
2022-02-17 14:30:00,2022-02-17 13:30:00,0.41960880639036674
2022-02-17 14:45:00,2022-02-17 13:45:00,0.41384803875316084
2022-02-17 15:00:00,2022-02-17 14:00:00,0.43555055138630233
2022-02-17 15:15:00,2022-02-17 14:15:00,0.4315376501229525
2022-02-17 15:30:00,2022-02-17 14:30:00,0.5008524100001825
2022-02-17 15:45:00,2022-02-17 14:45:00,0.5340055639987877
2022-02-17 16:00:00,2022-02-17 15:00:00,0.5578001099824643
2022-02-17 16:15:00,2022-02-17 15:15:00,0.5818224345253948
2022-02-17 16:30:00,2022-02-17 15:30:00,0.610425525642633
2022-02-17 16:45:00,2022-02-17 15:45:00,0.6234343029205944
2022-02-17 17:00:00,2022-02-17 16:00:00,0.627998748595
2022-02-17 17:15:00,2022-02-17 16:15:00,0.6477163337832121
2022-02-17 17:30:00,2022-02-17 16:30:00,0.6852914315989556
2022-02-17 17:45:00,2022-02-17 16:45:00,0.7151577603685912
2022-02-17 18:00:00,2022-02-17 17:00:00,0.7229590485160171
2022-02-17 18:15:00,2022-02-17 17:15:00,0.7596548578495521
2022-02-17 18:30:00,2022-02-17 17:30:00,0.7772132899863833
2022-02-17 18:45:00,2022-02-17 17:45:00,0.7776221285289229
2022-02-17 19:00:00,2022-02-17 18:00:00,0.7685980989619807
2022-02-17 19:15:00,2022-02-17 18:15:00,0.757897708963877
2022-02-17 19:30:00,2022-02-17 18:30:00,0.7316825695135178
2022-02-17 19:45:00,2022-02-17 18:45:00,0.712837132413807
2022-02-17 20:00:00,2022-02-17 19:00:00,0.690577057037771
2022-02-17 20:15:00,2022-02-17 19:15:00,0.6505595365517265
2022-02-17 20:30:00,2022-02-17 19:30:00,0.6408064727872966
2022-02-17 20:45:00,2022-02-17 19:45:00,0.6194929075999394
2022-02-17 21:00:00,2022-02-17 20:00:00,0.607322718560056
2022-02-17 21:15:00,2022-02-17 20:15:00,0.5843094336535528
2022-02-17 21:30:00,2022-02-17 20:30:00,0.5690963148326074
2022-02-17 21:45:00,2022-02-17 20:45:00,0.5544252538996495
2022-02-17 22:00:00,2022-02-17 21:00:00,0.5822668730308451
2022-02-17 22:15:00,2022-02-17 21:15:00,0.6032598345407569
2022-02-17 22:30:00,2022-02-17 21:30:00,0.6037121274792849
2022-02-17 22:45:00,2022-02-17 21:45:00,0.6066724327045945
2022-02-17 23:00:00,2022-02-17 22:00:00,0.6146618192233884
2022-02-17 23:15:00,2022-02-17 22:15:00,0.6221381174515201
2022-02-17 23:30:00,2022-02-17 22:30:00,0.6127438074680562
2022-02-17 23:45:00,2022-02-17 22:45:00,0.5922110953353747
2022-02-18 00:00:00,2022-02-17 23:00:00,0.602983501304295
2022-02-18 00:15:00,2022-02-17 23:15:00,0.5952269936259746
